venta_id,fecha_venta,cliente_id,nombre,apellido,email,genero,fecha_registro,region,pais,edad,ingreso_mensual,cliente_activo,producto_id,producto,categoria_id,nombre_categoria,cantidad,precio_unitario,total_venta,canal_venta
2025-140,2025-08-04,247,Valentina,Soto,valentina.soto247@mail.cl,Femenino,2023-11-04,Coquimbo,Chile,49.0,1872401.0,False,3,Teclado,2,Accesorios,1,604821,604821,Web
2025-141,2025-12-05,168,Andrés,Valenzuela,andrés.valenzuela168@mail.cl,Masculino,2022-11-24,RM,Chile,64.0,962052.0,True,5,Audífonos,2,Accesorios,1,382047,382047,App
2025-142,2025-08-28,13,María,Valenzuela,maría.valenzuela13@mail.cl,Masculino,2024-03-02,RM,Chile,62.0,1785160.0,True,6,Tablet,1,Tecnología,3,330146,990438,Tienda Física
2025-143,2025-03-30,43,Constanza,Espinoza,constanza.espinoza43@mail.cl,Femenino,2022-08-18,RM,Chile,25.0,1699386.0,True,4,Monitor,1,Tecnología,3,135355,406065,Tienda Física
2025-144,2025-01-22,2,Andrés,Silva,andrés.silva2@mail.cl,Masculino,2024-05-21,Valparaíso,Chile,39.0,1613396.0,False,3,Teclado,2,Accesorios,1,227060,227060,Tienda Física
2025-145,2025-04-24,206,Rodrigo,Espinoza,rodrigo.espinoza206@mail.cl,Femenino,2022-11-20,Valparaíso,Chile,54.0,933816.0,False,3,Teclado,2,Accesorios,3,344971,1034913,Web
2025-146,2025-01-12,113,Valentina,Silva,valentina.silva113@mail.cl,Femenino,2022-12-26,Valparaíso,Chile,42.0,1805794.0,False,6,Tablet,1,Tecnología,1,594010,594010,Web
2025-147,2025-05-20,283,Sebastián,Flores,sebastián.flores283@mail.cl,Masculino,2023-08-12,RM,Chile,28.0,919139.0,False,1,Notebook,1,Tecnología,2,291696,583392,Web
2025-148,2025-11-30,57,Diego,Araya,diego.araya57@mail.cl,Femenino,2022-01-05,Coquimbo,Chile,23.0,2270348.0,False,5,Audífonos,2,Accesorios,2,273031,546062,Tienda Física
2025-149,2025-11-14,33,Pedro,Díaz,pedro.díaz33@mail.cl,Femenino,2023-05-04,Valparaíso,Chile,56.0,1387121.0,False,2,Mouse,2,Accesorios,4,616226,2464904,App
2025-150,2025-02-16,197,Sebastián,Rojas,sebastián.rojas197@mail.cl,Femenino,2024-04-06,Araucanía,Chile,35.0,2371070.0,False,4,Monitor,1,Tecnología,1,580508,580508,App
2025-151,2025-08-03,79,Camila,Rojas,camila.rojas79@mail.cl,Femenino,2022-05-24,Coquimbo,Chile,52.0,2175659.0,True,6,Tablet,1,Tecnología,3,3794834,11384502,App
2025-152,2025-01-29,248,Juan,Muñoz,juan.muñoz248@mail.cl,Masculino,2024-03-11,Antofagasta,Chile,47.0,1768300.0,False,2,Mouse,2,Accesorios,3,586201,1758603,Web
2025-153,2025-08-06,57,Diego,Araya,diego.araya57@mail.cl,Femenino,2022-01-05,Coquimbo,Chile,23.0,2270348.0,False,6,Tablet,1,Tecnología,1,239577,239577,Web
2025-154,2025-02-27,6,Carolina,Contreras,carolina.contreras6@mail.cl,Femenino,2024-04-11,Coquimbo,Chile,54.0,1028178.0,True,5,Audífonos,2,Accesorios,4,166989,667956,Web
2025-155,2025-08-07,82,Sebastián,López,sebastián.lópez82@mail.cl,Femenino,2023-05-07,Antofagasta,Chile,55.0,1025830.0,False,1,Notebook,1,Tecnología,4,300374,1201496,Tienda Física
2025-156,2025-04-08,266,Felipe,Martínez,felipe.martínez266@mail.cl,Femenino,2022-05-10,RM,Chile,34.0,2460826.0,True,1,Notebook,1,Tecnología,3,376081,1128243,App
2025-157,2025-01-22,166,Felipe,Rojas,felipe.rojas166@mail.cl,Femenino,2024-02-17,RM,Chile,63.0,1407425.0,False,2,Mouse,2,Accesorios,3,632006,1896018,Tienda Física
2025-158,2025-06-06,219,Rodrigo,González,rodrigo.gonzález219@mail.cl,Femenino,2024-11-29,Antofagasta,Chile,46.0,1632658.0,False,6,Tablet,1,Tecnología,4,747242,2988968,Web
2025-159,2025-04-18,148,Rodrigo,Silva,rodrigo.silva148@mail.cl,Masculino,2022-02-16,Coquimbo,Chile,62.0,1831329.0,True,3,Teclado,2,Accesorios,4,242930,971720,Tienda Física
2025-160,2025-11-19,290,Carolina,Díaz,carolina.díaz290@mail.cl,Masculino,2022-02-12,Biobío,Chile,23.0,1761357.0,False,6,Tablet,1,Tecnología,3,797738,2393214,App
2025-161,2025-12-18,73,Felipe,Díaz,felipe.díaz73@mail.cl,Femenino,2023-02-17,RM,Chile,42.0,1609268.0,True,6,Tablet,1,Tecnología,1,531658,531658,Tienda Física
2025-162,2025-03-06,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,3,Teclado,2,Accesorios,2,483048,966096,App
2025-163,2025-11-11,79,Camila,Rojas,camila.rojas79@mail.cl,Femenino,2022-05-24,Coquimbo,Chile,52.0,2175659.0,True,6,Tablet,1,Tecnología,3,788799,2366397,Web
2025-164,2025-10-05,248,Juan,Muñoz,juan.muñoz248@mail.cl,Masculino,2024-03-11,Antofagasta,Chile,47.0,1768300.0,False,4,Monitor,1,Tecnología,2,94381,188762,Web
2025-165,2025-10-28,284,Rodrigo,Soto,rodrigo.soto284@mail.cl,Femenino,2022-01-19,Biobío,Chile,35.0,2431660.0,True,4,Monitor,1,Tecnología,3,748096,2244288,Web
2025-166,2025-03-24,164,María,González,maría.gonzález164@mail.cl,Femenino,2024-10-06,Coquimbo,Chile,45.0,1062288.0,False,1,Notebook,1,Tecnología,2,480435,960870,Web
2025-167,2025-02-15,237,Camila,Soto,camila.soto237@mail.cl,Masculino,2023-07-24,Antofagasta,Chile,32.0,1494465.0,True,2,Mouse,2,Accesorios,4,427567,1710268,App
2025-168,2025-06-15,176,Carolina,Silva,carolina.silva176@mail.cl,Masculino,2023-12-15,,Chile,63.0,2056182.0,False,1,Notebook,1,Tecnología,2,92289,184578,Tienda Física
2025-169,2025-06-27,54,Felipe,Valenzuela,felipe.valenzuela54@mail.cl,Femenino,2024-04-13,Coquimbo,Chile,39.0,618834.0,True,3,Teclado,2,Accesorios,4,410890,1643560,Web
2025-170,2025-09-28,127,Diego,Soto,diego.soto127@mail.cl,Masculino,2023-09-16,RM,Chile,28.0,2334813.0,False,4,Monitor,1,Tecnología,1,143498,143498,Web
2025-171,2025-12-14,248,Juan,Muñoz,juan.muñoz248@mail.cl,Masculino,2024-03-11,Antofagasta,Chile,47.0,1768300.0,False,1,Notebook,1,Tecnología,3,101176,303528,App
2025-172,2025-06-17,212,Diego,Pérez,diego.pérez212@mail.cl,Femenino,2024-12-06,RM,Chile,26.0,,False,1,Notebook,1,Tecnología,1,133030,133030,Tienda Física
2025-173,2025-03-04,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,1,Notebook,1,Tecnología,1,243540,243540,Tienda Física
2025-174,2025-10-23,290,Carolina,Díaz,carolina.díaz290@mail.cl,Masculino,2022-02-12,Biobío,Chile,23.0,1761357.0,False,3,Teclado,2,Accesorios,1,299730,299730,App
2025-175,2025-11-27,161,Camila,Martínez,camila.martínez161@mail.cl,Masculino,2022-05-28,Coquimbo,Chile,45.0,2225502.0,True,2,Mouse,2,Accesorios,2,330815,661630,Tienda Física
2025-176,2025-12-04,138,Valentina,Araya,valentina.araya138@mail.cl,Femenino,2024-05-22,Biobío,Chile,47.0,2328130.0,True,6,Tablet,1,Tecnología,3,408499,1225497,Tienda Física
2025-177,2025-06-23,77,Juan,Espinoza,juan.espinoza77@mail.cl,Femenino,2023-12-30,RM,Chile,36.0,678352.0,False,3,Teclado,2,Accesorios,2,797301,1594602,Web
2025-178,2025-08-26,91,Camila,Rojas,camila.rojas91@mail.cl,Masculino,2022-02-16,Valparaíso,Chile,31.0,759214.0,True,3,Teclado,2,Accesorios,2,92409,184818,Web
2025-179,2025-04-17,73,Felipe,Díaz,felipe.díaz73@mail.cl,Femenino,2023-02-17,RM,Chile,42.0,1609268.0,True,1,Notebook,1,Tecnología,3,244864,734592,Web
2025-180,2025-02-06,182,Daniela,Muñoz,daniela.muñoz182@mail.cl,Femenino,2024-03-31,RM,Chile,62.0,1429168.0,False,1,Notebook,1,Tecnología,2,4417714,8835428,Tienda Física
2025-181,2025-02-27,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,3,Teclado,2,Accesorios,3,3607245,10821735,App
2025-182,2025-04-24,168,Andrés,Valenzuela,andrés.valenzuela168@mail.cl,Masculino,2022-11-24,RM,Chile,64.0,962052.0,True,4,Monitor,1,Tecnología,3,15668,47004,Tienda Física
2025-183,2025-01-18,92,Juan,Pérez,juan.pérez92@mail.cl,Femenino,2023-10-18,Valparaíso,Chile,28.0,1365291.0,False,2,Mouse,2,Accesorios,3,640421,1921263,Tienda Física
2025-184,2025-07-04,186,Valentina,Muñoz,valentina.muñoz186@mail.cl,Masculino,2023-09-15,Araucanía,Chile,39.0,1145188.0,False,5,Audífonos,2,Accesorios,4,631781,2527124,Tienda Física
2025-185,2025-12-29,61,Juan,López,juan.lópez61@mail.cl,Femenino,2023-05-28,Coquimbo,Chile,49.0,2211741.0,False,6,Tablet,1,Tecnología,4,476755,1907020,Tienda Física
2025-186,2025-11-07,129,Camila,Silva,camila.silva129@mail.cl,Masculino,2022-01-06,RM,Chile,45.0,2232682.0,False,3,Teclado,2,Accesorios,2,86709,173418,App
2025-187,2025-04-12,121,Felipe,Espinoza,felipe.espinoza121@mail.cl,Masculino,2024-03-16,Coquimbo,Chile,32.0,2119135.0,True,6,Tablet,1,Tecnología,1,277247,277247,Web
2025-188,2025-07-21,133,Francisca,Espinoza,francisca.espinoza133@mail.cl,Femenino,2022-05-19,Araucanía,Chile,30.0,2058506.0,True,4,Monitor,1,Tecnología,1,434390,434390,Tienda Física
2025-189,2025-10-30,109,Juan,Silva,juan.silva109@mail.cl,Masculino,2024-10-16,RM,Chile,59.0,753490.0,True,4,Monitor,1,Tecnología,3,354866,1064598,Web
2025-190,2025-07-15,129,Camila,Silva,camila.silva129@mail.cl,Masculino,2022-01-06,RM,Chile,45.0,2232682.0,False,4,Monitor,1,Tecnología,4,495687,1982748,App
2025-191,2025-06-02,23,Carolina,Díaz,carolina.díaz23@mail.cl,Femenino,2022-07-09,RM,Chile,44.0,2003165.0,True,5,Audífonos,2,Accesorios,1,136270,136270,App
2025-192,2025-12-10,52,Francisca,Rojas,francisca.rojas52@mail.cl,Femenino,2024-07-09,Valparaíso,Chile,24.0,720984.0,False,1,Notebook,1,Tecnología,1,777286,777286,App
2025-193,2025-02-24,32,Pedro,Díaz,pedro.díaz32@mail.cl,Femenino,2024-08-12,RM,Chile,43.0,2107618.0,True,5,Audífonos,2,Accesorios,4,596349,2385396,App
2025-194,2025-12-28,177,Juan,Muñoz,juan.muñoz177@mail.cl,Masculino,2023-06-10,Valparaíso,Chile,19.0,1262092.0,True,2,Mouse,2,Accesorios,3,414303,1242909,Web
2025-195,2025-11-13,213,Francisca,González,francisca.gonzález213@mail.cl,Masculino,2023-02-23,Biobío,Chile,34.0,874999.0,True,1,Notebook,1,Tecnología,2,647938,1295876,Web
2025-196,2025-02-08,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,6,Tablet,1,Tecnología,1,758149,758149,Web
2025-197,2025-03-17,87,Camila,Araya,camila.araya87@mail.cl,Femenino,2024-04-08,Biobío,Chile,56.0,2387232.0,True,3,Teclado,2,Accesorios,2,16968,33936,Tienda Física
2025-198,2025-10-12,214,Pedro,Soto,pedro.soto214@mail.cl,Masculino,2024-06-11,Coquimbo,Chile,26.0,2175843.0,False,5,Audífonos,2,Accesorios,3,242076,726228,App
2025-199,2025-02-14,112,Andrés,Morales,andrés.morales112@mail.cl,Femenino,2022-04-21,RM,Chile,,702846.0,True,1,Notebook,1,Tecnología,3,177527,532581,Web
2025-200,2025-04-18,134,Juan,Soto,juan.soto134@mail.cl,Femenino,2022-01-10,Coquimbo,Chile,27.0,1419723.0,False,2,Mouse,2,Accesorios,2,481797,963594,Web
2025-201,2025-05-06,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,3,Teclado,2,Accesorios,4,313602,1254408,App
2025-202,2025-05-18,122,Felipe,Pérez,felipe.pérez122@mail.cl,Femenino,2023-12-15,Coquimbo,Chile,34.0,595462.0,False,4,Monitor,1,Tecnología,3,39345,118035,Web
2025-203,2025-01-28,234,Sebastián,Contreras,sebastián.contreras234@mail.cl,Masculino,2024-06-05,Biobío,Chile,28.0,785555.0,False,3,Teclado,2,Accesorios,2,796086,1592172,Tienda Física
2025-204,2025-09-03,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,3,Teclado,2,Accesorios,2,317086,634172,App
2025-205,2025-03-13,152,Daniela,Araya,daniela.araya152@mail.cl,Masculino,2024-09-30,Coquimbo,Chile,21.0,695716.0,False,3,Teclado,2,Accesorios,1,25534,25534,Web
2025-206,2025-07-14,19,Juan,Pérez,juan.pérez19@mail.cl,Femenino,2023-05-18,Biobío,Chile,56.0,2194490.0,True,2,Mouse,2,Accesorios,4,768761,3075044,Web
2025-207,2025-09-03,141,Rodrigo,Soto,rodrigo.soto141@mail.cl,Masculino,2024-11-12,Coquimbo,Chile,50.0,1698744.0,True,1,Notebook,1,Tecnología,2,735084,1470168,Tienda Física
2025-208,2025-02-17,205,Francisca,Espinoza,francisca.espinoza205@mail.cl,Masculino,2022-12-06,Valparaíso,Chile,47.0,2289616.0,True,1,Notebook,1,Tecnología,1,80463,80463,Web
2025-209,2025-05-08,295,Camila,Espinoza,camila.espinoza295@mail.cl,Femenino,2022-01-02,RM,Chile,21.0,2304377.0,True,2,Mouse,2,Accesorios,1,130076,130076,Web
2025-210,2025-11-01,282,Diego,Pérez,diego.pérez282@mail.cl,Masculino,2024-10-06,Valparaíso,Chile,26.0,1478080.0,True,3,Teclado,2,Accesorios,3,171081,513243,Web
2025-211,2025-11-05,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,1,Notebook,1,Tecnología,1,46413,46413,Web
2025-212,2025-01-25,171,Diego,Espinoza,diego.espinoza171@mail.cl,Masculino,2024-04-02,Antofagasta,Chile,24.0,,True,3,Teclado,2,Accesorios,1,697490,697490,Tienda Física
2025-213,2025-04-27,29,Francisca,Soto,francisca.soto29@mail.cl,Femenino,2022-09-04,Valparaíso,Chile,28.0,609751.0,True,3,Teclado,2,Accesorios,4,188969,755876,Web
2025-214,2025-03-14,156,Diego,Valenzuela,diego.valenzuela156@mail.cl,Masculino,2022-07-21,Biobío,Chile,43.0,513224.0,True,1,Notebook,1,Tecnología,1,436488,436488,App
2025-215,2025-08-21,118,Constanza,Morales,constanza.morales118@mail.cl,Masculino,2022-02-17,RM,Chile,43.0,1088579.0,True,6,Tablet,1,Tecnología,1,407650,407650,Tienda Física
2025-216,2025-05-19,271,Andrés,Pérez,andrés.pérez271@mail.cl,Masculino,2022-06-14,Biobío,Chile,,841815.0,False,5,Audífonos,2,Accesorios,2,571693,1143386,Web
2025-217,2025-05-26,232,Juan,Soto,juan.soto232@mail.cl,Masculino,2022-03-20,Biobío,Chile,28.0,1315673.0,True,3,Teclado,2,Accesorios,4,454975,1819900,App
2025-218,2025-05-16,224,Francisca,Morales,francisca.morales224@mail.cl,Masculino,2022-03-23,Biobío,Chile,,1737580.0,True,6,Tablet,1,Tecnología,2,12763,25526,Tienda Física
2025-219,2025-12-26,185,Andrés,Silva,andrés.silva185@mail.cl,Masculino,2023-11-07,Valparaíso,Chile,56.0,728071.0,True,4,Monitor,1,Tecnología,3,690667,2072001,Web
2025-220,2025-06-22,49,Francisca,Rojas,francisca.rojas49@mail.cl,Femenino,2023-11-17,RM,Chile,49.0,1552590.0,False,2,Mouse,2,Accesorios,2,454972,909944,App
2025-221,2025-08-09,20,Francisca,López,francisca.lópez20@mail.cl,Femenino,2024-05-13,Valparaíso,Chile,69.0,1733916.0,False,3,Teclado,2,Accesorios,2,513516,1027032,Tienda Física
2025-222,2025-07-01,3,Daniela,Araya,daniela.araya3@mail.cl,Femenino,2024-03-16,RM,Chile,38.0,1762752.0,False,6,Tablet,1,Tecnología,4,55095,220380,Tienda Física
2025-223,2025-05-12,62,Sebastián,Silva,sebastián.silva62@mail.cl,Masculino,2024-06-15,Araucanía,Chile,56.0,2102239.0,True,3,Teclado,2,Accesorios,4,360067,1440268,Tienda Física
2025-224,2025-04-17,122,Felipe,Pérez,felipe.pérez122@mail.cl,Femenino,2023-12-15,Coquimbo,Chile,34.0,595462.0,False,3,Teclado,2,Accesorios,2,603130,1206260,App
2025-225,2025-09-13,62,Sebastián,Silva,sebastián.silva62@mail.cl,Masculino,2024-06-15,Araucanía,Chile,56.0,2102239.0,True,1,Notebook,1,Tecnología,1,666030,666030,App
2025-226,2025-02-17,207,Juan,Pérez,juan.pérez207@mail.cl,Femenino,2023-08-08,RM,Chile,41.0,2278627.0,False,1,Notebook,1,Tecnología,4,686999,2747996,Web
2025-227,2025-11-10,250,María,Valenzuela,maría.valenzuela250@mail.cl,Femenino,2022-04-16,RM,Chile,66.0,2123911.0,True,5,Audífonos,2,Accesorios,4,173244,692976,App
2025-228,2025-11-10,295,Camila,Espinoza,camila.espinoza295@mail.cl,Femenino,2022-01-02,RM,Chile,21.0,2304377.0,True,4,Monitor,1,Tecnología,1,73972,73972,Tienda Física
2025-229,2025-02-13,192,Andrés,Morales,andrés.morales192@mail.cl,Masculino,2024-08-14,Biobío,Chile,66.0,819278.0,False,5,Audífonos,2,Accesorios,3,570219,1710657,Web
2025-230,2025-08-03,220,Pedro,Silva,pedro.silva220@mail.cl,Femenino,2022-02-09,Coquimbo,Chile,62.0,599616.0,False,3,Teclado,2,Accesorios,1,353615,353615,App
2025-231,2025-09-02,292,Diego,Araya,diego.araya292@mail.cl,Masculino,2024-03-03,Valparaíso,Chile,,1396782.0,False,6,Tablet,1,Tecnología,2,94811,189622,App
2025-232,2025-09-24,269,Francisca,Flores,francisca.flores269@mail.cl,Femenino,2024-04-23,Biobío,Chile,18.0,1423780.0,False,6,Tablet,1,Tecnología,4,464151,1856604,Tienda Física
2025-233,2025-08-25,40,Constanza,Muñoz,constanza.muñoz40@mail.cl,Femenino,2024-04-01,Coquimbo,Chile,58.0,1118467.0,True,3,Teclado,2,Accesorios,2,208237,416474,App
2025-234,2025-05-18,204,Rodrigo,Espinoza,rodrigo.espinoza204@mail.cl,Masculino,2024-01-18,Valparaíso,Chile,,1345038.0,True,4,Monitor,1,Tecnología,3,766942,2300826,Web
2025-235,2025-01-02,218,Francisca,Muñoz,francisca.muñoz218@mail.cl,Femenino,2022-02-06,RM,Chile,30.0,2376763.0,True,2,Mouse,2,Accesorios,4,59522,238088,App
2025-236,2025-05-26,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,6,Tablet,1,Tecnología,4,777344,3109376,App
2025-237,2025-08-27,294,Camila,Espinoza,camila.espinoza294@mail.cl,Masculino,2024-01-21,Coquimbo,Chile,25.0,1670575.0,False,3,Teclado,2,Accesorios,2,627693,1255386,Web
2025-238,2025-06-22,129,Camila,Silva,camila.silva129@mail.cl,Masculino,2022-01-06,RM,Chile,45.0,2232682.0,False,4,Monitor,1,Tecnología,1,271497,271497,App
2025-239,2025-12-22,269,Francisca,Flores,francisca.flores269@mail.cl,Femenino,2024-04-23,Biobío,Chile,18.0,1423780.0,False,6,Tablet,1,Tecnología,2,455414,910828,Web
2025-240,2025-10-06,207,Juan,Pérez,juan.pérez207@mail.cl,Femenino,2023-08-08,RM,Chile,41.0,2278627.0,False,6,Tablet,1,Tecnología,4,35939,143756,App
2025-241,2025-06-10,204,Rodrigo,Espinoza,rodrigo.espinoza204@mail.cl,Masculino,2024-01-18,Valparaíso,Chile,,1345038.0,True,4,Monitor,1,Tecnología,4,625168,2500672,Web
2025-242,2025-01-22,63,Diego,Soto,diego.soto63@mail.cl,Masculino,2022-09-04,RM,Chile,43.0,567215.0,True,6,Tablet,1,Tecnología,1,4885599,4885599,Tienda Física
2025-243,2025-01-05,79,Camila,Rojas,camila.rojas79@mail.cl,Femenino,2022-05-24,Coquimbo,Chile,52.0,2175659.0,True,4,Monitor,1,Tecnología,4,436673,1746692,App
2025-244,2025-02-25,217,Andrés,Morales,andrés.morales217@mail.cl,Femenino,2024-09-10,RM,Chile,55.0,2225690.0,True,6,Tablet,1,Tecnología,3,185607,556821,Tienda Física
2025-245,2025-03-18,104,Daniela,Contreras,daniela.contreras104@mail.cl,Femenino,2022-09-07,Coquimbo,Chile,20.0,1118362.0,False,6,Tablet,1,Tecnología,2,631825,1263650,Tienda Física
2025-246,2025-09-13,182,Daniela,Muñoz,daniela.muñoz182@mail.cl,Femenino,2024-03-31,RM,Chile,62.0,1429168.0,False,6,Tablet,1,Tecnología,4,496675,1986700,Tienda Física
2025-247,2025-04-01,287,Juan,González,juan.gonzález287@mail.cl,Masculino,2022-04-12,RM,Chile,52.0,1548173.0,False,5,Audífonos,2,Accesorios,2,453842,907684,Web
2025-248,2025-12-17,163,Constanza,Flores,constanza.flores163@mail.cl,Masculino,2023-03-05,RM,Chile,,2166471.0,True,5,Audífonos,2,Accesorios,1,479450,479450,Tienda Física
2025-249,2025-03-27,291,Carolina,Morales,carolina.morales291@mail.cl,Masculino,2024-10-01,Biobío,Chile,60.0,1525014.0,False,6,Tablet,1,Tecnología,3,436903,1310709,App
2025-250,2025-07-26,183,Diego,Araya,diego.araya183@mail.cl,Femenino,2023-09-26,Coquimbo,Chile,19.0,1649947.0,False,3,Teclado,2,Accesorios,2,709746,1419492,Tienda Física
2025-251,2025-07-16,208,Andrés,López,andrés.lópez208@mail.cl,Masculino,2022-03-02,RM,Chile,23.0,2204742.0,False,5,Audífonos,2,Accesorios,1,106393,106393,Tienda Física
2025-252,2025-03-09,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,5,Audífonos,2,Accesorios,1,604302,604302,Tienda Física
2025-253,2025-03-15,171,Diego,Espinoza,diego.espinoza171@mail.cl,Masculino,2024-04-02,Antofagasta,Chile,24.0,,True,5,Audífonos,2,Accesorios,3,506915,1520745,Tienda Física
2025-254,2025-04-20,139,Diego,Pérez,diego.pérez139@mail.cl,Masculino,2022-03-19,Coquimbo,Chile,21.0,1696632.0,True,2,Mouse,2,Accesorios,3,520491,1561473,Web
2025-255,2025-11-11,191,Carolina,Rojas,carolina.rojas191@mail.cl,Femenino,2022-04-12,Coquimbo,Chile,36.0,1116036.0,False,5,Audífonos,2,Accesorios,3,700955,2102865,App
2025-256,2025-04-23,246,Valentina,Rojas,valentina.rojas246@mail.cl,Femenino,2023-02-05,RM,Chile,,2242495.0,True,2,Mouse,2,Accesorios,4,614056,2456224,App
2025-257,2025-10-15,203,Rodrigo,Flores,rodrigo.flores203@mail.cl,Femenino,2024-11-28,RM,Chile,46.0,922845.0,True,3,Teclado,2,Accesorios,1,553898,553898,Tienda Física
2025-258,2025-07-29,182,Daniela,Muñoz,daniela.muñoz182@mail.cl,Femenino,2024-03-31,RM,Chile,62.0,1429168.0,False,3,Teclado,2,Accesorios,1,232123,232123,Web
2025-259,2025-12-11,59,María,Araya,maría.araya59@mail.cl,Femenino,2023-10-19,RM,Chile,36.0,528251.0,False,1,Notebook,1,Tecnología,2,618713,1237426,App
2025-260,2025-11-23,64,Diego,Soto,diego.soto64@mail.cl,Masculino,2024-12-28,RM,Chile,47.0,578781.0,False,4,Monitor,1,Tecnología,1,683422,683422,App
2025-261,2025-08-30,214,Pedro,Soto,pedro.soto214@mail.cl,Masculino,2024-06-11,Coquimbo,Chile,26.0,2175843.0,False,1,Notebook,1,Tecnología,1,69821,69821,App
2025-262,2025-02-28,112,Andrés,Morales,andrés.morales112@mail.cl,Femenino,2022-04-21,RM,Chile,,702846.0,True,3,Teclado,2,Accesorios,3,96795,290385,App
2025-263,2025-08-10,20,Francisca,López,francisca.lópez20@mail.cl,Femenino,2024-05-13,Valparaíso,Chile,69.0,1733916.0,False,6,Tablet,1,Tecnología,3,508843,1526529,App
2025-264,2025-01-13,94,Daniela,López,daniela.lópez94@mail.cl,Femenino,2023-06-24,RM,Chile,58.0,1291267.0,False,5,Audífonos,2,Accesorios,2,428596,857192,Web
2025-265,2025-11-18,230,Daniela,Morales,daniela.morales230@mail.cl,Femenino,2022-11-02,Araucanía,Chile,64.0,1049148.0,False,4,Monitor,1,Tecnología,2,795945,1591890,Tienda Física
2025-266,2025-05-30,299,Valentina,Araya,valentina.araya299@mail.cl,Masculino,2024-11-15,RM,Chile,27.0,2462967.0,False,4,Monitor,1,Tecnología,4,531244,2124976,App
2025-267,2025-05-08,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,4,Monitor,1,Tecnología,4,449439,1797756,App
2025-268,2025-01-07,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,5,Audífonos,2,Accesorios,3,470014,1410042,Tienda Física
2025-269,2025-08-03,181,Felipe,Pérez,felipe.pérez181@mail.cl,Femenino,2022-12-08,RM,Chile,48.0,2024357.0,True,1,Notebook,1,Tecnología,3,497602,1492806,Web
